"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"22-Dec-2021","EQ","1,115.00","1,131.00","1,110.00","1,105.10","1,130.00","1,128.85","1,123.02","1,534.50","585.00","43,66,917","4,90,41,48,511.60","1,14,115"
"21-Dec-2021","EQ","1,090.00","1,124.25","1,085.00","1,072.95","1,108.85","1,105.10","1,109.16","1,534.50","585.00","70,26,849","7,79,39,06,415.10","1,71,193"
"20-Dec-2021","EQ","1,117.00","1,117.20","1,066.05","1,132.10","1,073.00","1,072.95","1,082.82","1,534.50","585.00","73,52,650","7,96,16,18,862.30","2,36,252"
"17-Dec-2021","EQ","1,154.00","1,158.85","1,125.00","1,153.20","1,131.95","1,132.10","1,136.98","1,534.50","585.00","47,43,502","5,39,32,72,365.20","1,36,063"
"16-Dec-2021","EQ","1,164.00","1,168.80","1,143.55","1,154.05","1,156.15","1,153.20","1,157.44","1,534.50","585.00","42,46,008","4,91,45,06,125.40","1,15,354"
"15-Dec-2021","EQ","1,170.05","1,175.60","1,149.00","1,167.20","1,150.40","1,154.05","1,163.31","1,534.50","585.00","44,30,833","5,15,44,44,408.55","1,36,268"
"14-Dec-2021","EQ","1,158.95","1,177.90","1,147.00","1,165.30","1,165.70","1,167.20","1,164.62","1,534.50","585.00","53,52,264","6,23,33,69,922.20","1,45,202"
"13-Dec-2021","EQ","1,188.00","1,199.00","1,161.65","1,180.00","1,167.20","1,165.30","1,180.37","1,534.50","585.00","53,53,778","6,31,94,23,485.45","1,42,697"
"10-Dec-2021","EQ","1,173.45","1,188.90","1,167.60","1,176.85","1,178.00","1,180.00","1,178.81","1,534.50","585.00","48,12,130","5,67,25,91,862.10","1,35,427"
"09-Dec-2021","EQ","1,182.00","1,182.00","1,159.00","1,173.00","1,177.00","1,176.85","1,170.78","1,534.50","585.00","52,12,394","6,10,25,60,472.70","1,22,011"
"08-Dec-2021","EQ","1,159.00","1,177.00","1,149.00","1,148.80","1,174.75","1,173.00","1,166.19","1,534.50","585.00","74,48,501","8,68,63,59,029.45","1,70,954"
"07-Dec-2021","EQ","1,121.10","1,155.55","1,121.00","1,108.80","1,152.85","1,148.80","1,140.75","1,534.50","585.00","85,05,390","9,70,25,09,838.55","2,04,352"
"06-Dec-2021","EQ","1,114.00","1,141.00","1,102.20","1,118.00","1,107.65","1,108.80","1,122.08","1,534.50","585.00","82,15,940","9,21,89,70,570.35","2,02,827"
"03-Dec-2021","EQ","1,115.00","1,134.20","1,102.25","1,112.40","1,114.65","1,118.00","1,119.73","1,534.50","576.95","1,00,73,784","11,27,98,94,784.45","2,15,675"
"02-Dec-2021","EQ","1,083.00","1,116.00","1,074.00","1,082.55","1,112.95","1,112.40","1,093.21","1,534.50","576.95","91,28,681","9,97,95,55,833.05","2,29,986"
"01-Dec-2021","EQ","1,092.00","1,097.00","1,066.50","1,071.20","1,082.00","1,082.55","1,080.06","1,534.50","576.95","93,79,114","10,12,99,80,506.10","2,77,289"
"30-Nov-2021","EQ","1,110.95","1,127.90","1,063.00","1,114.75","1,070.10","1,071.20","1,092.87","1,534.50","576.95","1,33,55,984","14,59,64,19,159.45","2,90,056"
"29-Nov-2021","EQ","1,112.30","1,137.00","1,075.05","1,112.30","1,109.90","1,114.75","1,115.07","1,534.50","576.95","93,92,991","10,47,38,59,931.15","2,38,792"
"26-Nov-2021","EQ","1,157.90","1,159.50","1,106.25","1,173.65","1,110.25","1,112.30","1,127.98","1,534.50","536.35","1,06,45,526","12,00,79,42,478.50","2,83,059"
"25-Nov-2021","EQ","1,180.00","1,186.60","1,166.00","1,178.50","1,173.50","1,173.65","1,175.39","1,534.50","536.35","47,50,286","5,58,34,38,162.65","1,24,738"
"24-Nov-2021","EQ","1,200.40","1,202.95","1,171.15","1,192.05","1,173.50","1,178.50","1,192.33","1,534.50","536.35","67,67,101","8,06,86,50,466.05","1,55,600"
"23-Nov-2021","EQ","1,168.05","1,209.00","1,165.15","1,165.05","1,190.05","1,192.05","1,194.72","1,534.50","536.35","93,82,963","11,21,00,58,495.30","2,15,369"
"22-Nov-2021","EQ","1,188.10","1,196.80","1,146.00","1,186.60","1,166.80","1,165.05","1,174.23","1,534.50","536.35","96,21,001","11,29,72,25,184.30","2,21,574"
"18-Nov-2021","EQ","1,223.60","1,228.30","1,182.00","1,220.05","1,187.90","1,186.60","1,198.02","1,534.50","501.70","1,01,08,351","12,11,00,42,265.25","2,65,526"
"17-Nov-2021","EQ","1,225.00","1,237.40","1,215.10","1,228.80","1,217.50","1,220.05","1,225.21","1,534.50","501.70","87,80,204","10,75,75,64,425.00","2,27,497"
"16-Nov-2021","EQ","1,245.45","1,261.05","1,223.70","1,245.45","1,225.50","1,228.80","1,241.24","1,534.50","501.70","1,23,14,880","15,28,57,26,669.75","3,05,404"
"15-Nov-2021","EQ","1,295.00","1,299.00","1,241.50","1,287.25","1,244.50","1,245.45","1,264.54","1,534.50","501.70","1,21,08,215","15,31,13,46,641.25","3,61,479"
"12-Nov-2021","EQ","1,340.00","1,340.00","1,271.10","1,299.60","1,286.70","1,287.25","1,296.64","1,534.50","427.40","2,32,39,558","30,13,34,36,224.85","4,93,501"
"11-Nov-2021","EQ","1,304.90","1,324.50","1,288.35","1,298.55","1,300.00","1,299.60","1,306.58","1,534.50","427.40","1,36,63,860","17,85,28,75,262.10","2,90,972"
"10-Nov-2021","EQ","1,328.00","1,329.00","1,287.10","1,335.95","1,297.50","1,298.55","1,300.47","1,534.50","427.40","1,18,80,417","15,45,00,91,711.30","2,95,166"
"09-Nov-2021","EQ","1,342.85","1,360.30","1,328.85","1,343.25","1,337.40","1,335.95","1,343.01","1,534.50","427.40","47,56,516","6,38,80,69,232.80","1,10,877"
"08-Nov-2021","EQ","1,340.90","1,347.65","1,306.10","1,325.90","1,340.95","1,343.25","1,331.26","1,534.50","427.40","54,93,667","7,31,35,06,276.30","1,29,169"
"04-Nov-2021","EQ","1,331.00","1,335.00","1,324.10","1,326.05","1,326.45","1,325.90","1,329.31","1,534.50","398.70","6,74,434","89,65,31,428.35","24,458"
"03-Nov-2021","EQ","1,324.80","1,332.00","1,312.00","1,313.65","1,326.00","1,326.05","1,322.50","1,534.50","398.70","57,30,244","7,57,82,72,364.25","1,14,824"
"02-Nov-2021","EQ","1,370.00","1,370.00","1,310.80","1,364.90","1,318.00","1,313.65","1,336.72","1,534.50","398.70","72,16,137","9,64,59,62,698.75","1,49,207"
"01-Nov-2021","EQ","1,340.00","1,372.90","1,330.00","1,315.95","1,362.00","1,364.90","1,357.99","1,534.50","398.70","96,87,533","13,15,55,51,551.55","2,19,727"
"29-Oct-2021","EQ","1,290.25","1,333.70","1,290.00","1,299.60","1,317.65","1,315.95","1,318.31","1,534.50","395.20","79,14,760","10,43,41,41,529.65","2,03,572"
"28-Oct-2021","EQ","1,314.90","1,315.95","1,291.10","1,326.15","1,299.20","1,299.60","1,300.93","1,534.50","395.20","93,07,682","12,10,86,36,657.30","2,19,433"
"27-Oct-2021","EQ","1,346.00","1,351.70","1,321.25","1,343.65","1,325.00","1,326.15","1,340.29","1,534.50","395.20","72,41,804","9,70,61,28,183.35","1,36,011"
"26-Oct-2021","EQ","1,303.00","1,351.00","1,301.45","1,293.30","1,347.00","1,343.65","1,327.59","1,534.50","395.20","77,22,875","10,25,28,44,348.05","1,62,605"
"25-Oct-2021","EQ","1,302.00","1,316.00","1,267.25","1,296.25","1,290.50","1,293.30","1,295.98","1,534.50","395.20","64,18,501","8,31,82,55,045.90","1,46,749"
"22-Oct-2021","EQ","1,320.00","1,324.65","1,271.00","1,314.70","1,295.00","1,296.25","1,295.44","1,534.50","389.60","80,71,289","10,45,58,63,988.15","1,82,525"
"21-Oct-2021","EQ","1,356.70","1,357.85","1,289.70","1,343.30","1,317.00","1,314.70","1,322.44","1,534.50","389.60","83,57,573","11,05,24,15,947.65","1,80,536"
"20-Oct-2021","EQ","1,372.00","1,376.00","1,326.65","1,366.90","1,344.00","1,343.30","1,352.99","1,534.50","389.60","69,75,774","9,43,81,43,064.85","1,58,821"
"19-Oct-2021","EQ","1,421.00","1,426.55","1,357.55","1,411.05","1,369.00","1,366.90","1,395.29","1,534.50","389.60","87,56,924","12,21,84,21,090.85","1,81,679"
"18-Oct-2021","EQ","1,418.00","1,424.75","1,391.10","1,375.05","1,408.00","1,411.05","1,412.00","1,534.50","389.60","1,09,23,230","15,42,36,38,710.65","2,54,274"
"14-Oct-2021","EQ","1,374.00","1,390.60","1,354.00","1,354.30","1,372.50","1,375.05","1,375.35","1,534.50","362.50","82,27,371","11,31,54,79,685.40","2,25,847"
"13-Oct-2021","EQ","1,325.50","1,376.55","1,318.05","1,329.10","1,356.50","1,354.30","1,357.30","1,534.50","362.50","1,32,85,718","18,03,27,05,350.55","2,70,178"
"12-Oct-2021","EQ","1,313.20","1,335.00","1,305.00","1,313.20","1,327.70","1,329.10","1,322.05","1,534.50","362.50","60,97,019","8,06,05,57,067.10","1,27,459"
"11-Oct-2021","EQ","1,305.00","1,327.35","1,298.00","1,301.15","1,314.00","1,313.20","1,313.46","1,534.50","362.50","63,49,658","8,34,00,10,808.85","1,54,072"
"08-Oct-2021","EQ","1,302.00","1,344.05","1,296.35","1,289.20","1,302.80","1,301.15","1,318.02","1,534.50","362.50","1,07,22,015","14,13,18,42,227.65","2,09,592"
"07-Oct-2021","EQ","1,295.00","1,306.80","1,283.55","1,279.90","1,288.55","1,289.20","1,294.68","1,534.50","362.50","46,03,367","5,95,98,81,711.45","1,00,335"
"06-Oct-2021","EQ","1,319.90","1,328.60","1,273.15","1,316.85","1,274.00","1,279.90","1,298.51","1,534.50","362.50","86,31,693","11,20,83,69,774.40","1,82,555"
"05-Oct-2021","EQ","1,314.00","1,332.70","1,310.15","1,324.15","1,317.75","1,316.85","1,320.41","1,534.50","362.50","57,95,216","7,65,20,41,813.90","1,13,241"
"04-Oct-2021","EQ","1,297.85","1,327.75","1,280.40","1,297.85","1,322.00","1,324.15","1,307.13","1,534.50","362.50","96,90,237","12,66,64,04,492.70","1,96,296"
"01-Oct-2021","EQ","1,275.00","1,311.00","1,265.00","1,288.90","1,294.05","1,297.85","1,294.19","1,534.50","355.65","90,37,470","11,69,62,19,086.00","1,82,801"
"30-Sep-2021","EQ","1,303.00","1,316.40","1,283.85","1,295.55","1,285.50","1,288.90","1,296.97","1,534.50","355.65","75,14,568","9,74,61,66,693.75","1,58,511"
"29-Sep-2021","EQ","1,270.00","1,309.80","1,267.20","1,280.95","1,293.80","1,295.55","1,290.68","1,534.50","355.65","94,94,577","12,25,44,27,544.50","2,00,121"
"28-Sep-2021","EQ","1,273.45","1,296.80","1,263.00","1,270.50","1,279.00","1,280.95","1,281.17","1,534.50","355.65","81,00,736","10,37,84,37,351.35","1,55,092"
